vendor_id,shipto_id,charge_account_id
3139,526,10255.9999.99999.141000.99999.999999
18979,517,10004.9999.99999.142000.99999.999999
210,526,10005.4570.99999.432700.99999.999999
47111,2,10251.9999.99999.141000.99999.999999
15872,508,10012.9999.99999.143008.99999.999999
28071,514,30439.9999.99999.210006.99999.999999
9486,514,10148.9999.99999.141000.99999.999999
15872,509,10011.9999.99999.143008.99999.999999
29942,514,30435.9999.99999.210006.99999.999999
11717,517,10262.9999.99999.141000.99999.999999
5244,526,10181.9999.99999.141000.99999.999999
68778,515,10011.9999.99999.143039.99999.999999
66760,507,10255.6110.99999.440300.99999.999999
5752,526,10005.4570.99999.432800.99999.999999
26821,526,10252.9999.99999.331261.99999.999999
26821,526,10176.9999.99999.141000.99999.999999
20688,517,10254.9999.99999.141000.99999.999999
4727,526,10015.9999.99999.143001.99999.999999
3686,506,30432.9999.99999.210006.99999.999999
311,516,10235.9999.99999.141000.99999.999999
39782,526,10014.9999.99999.143004.99999.999999
1904,514,10251.9999.99999.141000.99999.999999
1904,514,10251.9999.99999.331261.99999.999999
15281,526,10015.4520.99999.451200.99999.999999
476590,516,10015.9999.99999.143001.99999.999999
38114,514,10198.6110.99999.432000.99999.999999
397,526,10015.9999.99999.143006.99999.999999
4262,514,10252.9999.99999.141000.99999.999999
25296,517,20030.6210.99999.435300.99999.999999
46773,508,10198.9999.99999.141000.99999.999999
32846,514,30435.9999.99999.210006.99999.999999
695582,514,30452.6110.99999.432000.99999.999999
28726,514,30492.4570.99999.451200.99999.999999
506,517,10146.6110.99999.440400.99999.999999
3533,526,10129.9999.99999.141000.99999.999999
5891,526,10006.5040.99999.432110.99999.999999
27353,509,10407.9999.99999.141000.99999.999999
5891,514,10015.4570.99999.432100.99999.999999
29570,516,30431.9999.30307.301500.99999.999999
5627,516,10123.9999.99999.141000.99999.999999
604585,526,10001.9999.99999.182000.99999.999999
4436,514,30491.9999.99999.143000.99999.999999
6714,526,10020.8150.99999.490200.99999.999999
27353,509,10150.9999.99999.141000.99999.999999
28553,516,30492.5030.99999.491610.99999.999999
23629,526,10005.9999.99999.143008.99999.999999
673,517,10139.9999.99999.331261.99999.999999
2003,517,10014.9999.99999.143010.99999.999999
63528,507,30434.9999.99999.210006.99999.999999
15082,509,10410.9999.99999.141000.99999.999999
27353,509,10142.9999.99999.141000.99999.999999
2584,526,10262.9999.99999.141000.99999.999999
34817,514,30435.9999.99999.210006.99999.999999
10321,510,10241.9999.99999.141000.99999.999999
45072,514,30437.9999.99999.210006.99999.999999
3533,526,10231.9999.99999.141000.99999.999999
359587,514,30435.9999.99999.210006.99999.999999
3097,508,10169.6110.99999.440200.99999.999999
629,506,10012.9999.99999.143014.99999.999999
68778,526,10005.4600.99999.432200.99999.999999
25441,526,10170.9999.99999.141000.99999.999999
30501,506,30455.9999.99999.210006.99999.999999
506,514,10188.6110.99999.440400.99999.999999
6847,515,10014.4570.99999.431800.99999.999999
39831,516,30492.4570.99999.451200.99999.999999
31446,506,30446.9999.99999.210006.99999.999999
5628,3,10005.9999.99999.141025.99999.999999
14611,508,10150.9999.99999.141000.99999.999999
28840,508,30450.9999.99999.210006.99999.999999
3533,526,10168.9999.99999.331261.99999.999999
6921,514,10231.6110.99999.440100.99999.999999
15082,517,10407.9999.99999.141000.99999.999999
68778,526,10005.4570.99999.432100.99999.999999
5891,514,10015.4570.99999.432700.99999.999999
5627,517,10251.9999.99999.141000.99999.999999
19657,517,10011.9999.99999.143008.99999.999999
386580,526,10001.8350.99999.432000.99999.999999
491581,514,30491.9999.99999.143008.99999.999999
4145,526,10181.6110.99999.440200.99999.999999
506,514,10168.6110.99999.440400.99999.999999
5632,526,10410.6110.99999.440400.99999.999999
3533,526,10144.9999.99999.331261.99999.999999
3533,526,10259.9999.99999.331261.99999.999999
43872,526,20495.9999.99999.228410.99999.999999
19081,514,10007.4570.99999.440400.99999.999999
33350,515,10141.6110.99999.451211.99999.999999
5143,526,10251.9999.99999.141000.99999.999999
5891,514,20495.4760.99999.432110.99999.999999
29476,506,30455.9999.99999.210006.99999.999999
147,515,10410.9999.99999.141000.99999.999999
18979,509,10231.9999.99999.141000.99999.999999
5723,526,10005.4570.99999.431800.99999.999999
14611,509,10139.9999.99999.141000.99999.999999
30241,514,30450.6120.34011.484200.99999.999999
39931,526,10014.9999.99999.143008.99999.999999
5931,509,30440.9999.99999.210006.99999.999999
3533,526,10228.9999.99999.141000.99999.999999
3533,526,10228.9999.99999.331261.99999.999999
28012,514,30490.4600.99999.460300.99999.999999
3357,515,10001.6210.P4100.435900.99999.999999
36669,514,30448.6110.99999.432000.99999.999999
14611,508,10186.9999.99999.141000.99999.999999
37313,526,10260.9999.99999.331261.99999.999999
5891,514,10012.4570.99999.432700.99999.999999
39831,516,30492.4450.99999.451200.99999.999999
1009,509,10161.9999.99999.141000.99999.999999
25604,514,10224.9999.99999.141000.99999.999999
25604,514,10224.9999.99999.331261.99999.999999
1379,514,10174.6110.99999.432000.99999.999999
14611,506,10142.9999.99999.141000.99999.999999
27384,514,10197.9999.99999.141000.99999.999999
3940,526,10163.6120.84700.483900.99999.999999
3940,526,10129.6120.18200.483900.99999.999999
5865,526,10143.9999.99999.141000.99999.999999
2231,514,10170.9999.99999.141000.99999.999999
12035,514,10156.6110.99999.440300.99999.999999
11396,526,10001.7010.99999.432400.99999.999999
15073,526,10001.6060.99999.436800.99999.999999
49415,526,10001.6230.P9100.435200.99999.999999
54443,526,10232.9999.99999.141000.99999.999999
72,514,10261.9999.99999.141000.99999.999999
31232,514,30490.4520.99999.451200.99999.999999
33118,526,10144.6110.99999.440400.99999.999999
5499,514,10011.9999.99999.331000.99999.999999
36583,526,10008.4490.99999.432100.99999.999999
40962,517,20495.9999.99999.143000.99999.999999
53333,514,30491.9999.99999.331250.99999.999999
3967,509,10153.6110.99999.451700.99999.999999
15082,508,10174.9999.99999.141000.99999.999999
24300,507,10156.9999.99999.141000.99999.999999
11267,514,10135.6120.36100.483900.99999.999999
4262,509,10232.9999.99999.141000.99999.999999
29454,506,30441.6110.99999.484200.99999.999999
28860,516,30441.9999.99999.210006.99999.999999
32733,514,30492.9999.99999.141000.99999.999999
5143,526,10188.9999.99999.141000.99999.999999
2024,509,10011.9999.99999.331250.99999.999999
25655,508,10139.9999.99999.141000.99999.999999
5143,526,10150.9999.99999.141000.99999.999999
25655,507,10256.9999.99999.141000.99999.999999
30653,514,30443.9999.99999.210006.99999.999999
5143,526,10162.9999.99999.141000.99999.999999
27353,509,10404.9999.99999.141000.99999.999999
4032,514,10148.9999.99999.141000.99999.999999
27353,509,10223.9999.99999.141000.99999.999999
28883,507,30442.9999.99999.210006.99999.999999
2003,526,10005.4570.99999.432700.99999.999999
7839,516,10007.9999.99999.142000.99999.999999
35196,3,10005.4570.99999.432100.99999.999999
3306,514,30437.9999.99999.210006.99999.999999
3306,514,30433.9999.99999.210006.99999.999999
4884,526,10180.6120.50400.483900.99999.999999
29152,514,30490.4490.99999.451252.99999.999999
5143,526,10154.9999.99999.141000.99999.999999
5143,526,10158.9999.99999.141000.99999.999999
27353,509,10259.9999.99999.141000.99999.999999
27909,512,30453.9999.99999.210006.99999.999999
4122,517,10011.9999.99999.331250.99999.999999
3405,508,10228.9999.99999.141000.99999.999999
3533,526,10227.9999.99999.331261.99999.999999
28840,514,30445.9999.99999.210006.99999.999999
3940,526,10001.6230.P9000.435300.99999.999999
27353,508,10146.9999.99999.141000.99999.999999
27353,509,10231.9999.99999.141000.99999.999999
28726,516,30492.4340.99999.451200.99999.999999
30608,506,30450.6110.99999.432000.99999.999999
3357,516,10162.6120.47500.483900.99999.999999
4262,514,10160.9999.99999.141000.99999.999999
14710,514,10228.9999.99999.141000.99999.999999
3892,518,10143.9999.99999.331261.99999.999999
30582,506,30436.9999.99999.210006.99999.999999
2829,517,10153.6110.99999.451210.99999.999999
5098,526,10152.9999.99999.141000.99999.999999
18916,526,10256.6110.99999.432700.99999.999999
4262,514,10137.9999.99999.141000.99999.999999
506,526,10247.6110.99999.440400.99999.999999
27961,516,10410.6110.99999.440200.99999.999999
53432,514,30490.4570.99999.431800.99999.999999
2082,526,10251.9999.99999.141000.99999.999999
474590,514,30433.9999.99999.210006.99999.999999
359587,506,30455.9999.99999.210006.99999.999999
3533,526,10154.9999.99999.141000.99999.999999
506,526,10179.6110.99999.440400.99999.999999
5891,514,10012.4570.99999.451200.99999.999999
4309,514,10137.6110.99999.440100.99999.999999
34415,526,10005.4570.99999.440200.99999.999999
4011,517,10235.9999.99999.331261.99999.999999
35982,508,10162.9999.99999.141000.99999.999999
1492,514,30031.6210.99999.435600.99999.999999
30875,514,30490.4760.99999.432900.99999.999999
28836,514,30443.6110.99999.432000.99999.999999
5723,526,10189.6110.99999.431800.99999.999999
38800,514,10252.9999.99999.141000.99999.999999
1904,514,10171.9999.99999.141000.99999.999999
3003,526,10011.4570.99999.451200.99999.999999
29033,517,30455.9999.99999.336120.99999.999999
5564,510,10157.9999.99999.141000.99999.999999
54910,526,10265.9999.99999.141000.99999.999999
28010,509,30440.9999.99999.331001.99999.999999
30531,516,30431.6110.99999.430900.99999.999999
272588,514,30438.6110.99999.432000.99999.999999
28752,506,30492.9999.99999.159500.99999.999999
27353,509,10254.9999.99999.141000.99999.999999
28010,506,30442.9999.99999.331001.99999.999999
30295,526,30492.4570.99999.432120.99999.999999
57496,514,30454.6110.99999.451700.99999.999999
695582,511,30452.6110.99999.432000.99999.999999
14916,3,10126.6110.99999.410300.99999.999999
33350,513,10179.6110.99999.451211.99999.999999
47111,3,10186.9999.99999.141000.99999.999999
19657,526,10005.9999.99999.143004.99999.999999
476590,516,10015.4570.99999.432700.99999.999999
147,515,10166.9999.99999.331261.99999.999999
476590,526,10005.9999.99999.182000.99999.999999
15049,526,10011.9999.99999.143019.99999.999999
29454,514,30031.6210.99999.435100.99999.999999
29454,512,30453.6110.99999.484200.99999.999999
43915,516,10244.6110.99999.440200.99999.999999
5723,508,10169.6110.99999.431800.99999.999999
1003,514,30454.6110.99999.432300.99999.999999
2003,517,10005.4520.99999.432700.99999.999999
52545,526,10139.6110.99999.440200.99999.999999
28098,516,10014.9999.99999.331250.99999.999999
43872,526,10163.6110.99999.440100.99999.999999
23820,507,10180.6110.99999.440100.99999.999999
59839,506,30436.9999.99999.210006.99999.999999
3440,517,10011.4570.99999.432700.99999.999999
68937,517,10014.4810.99999.410300.99999.999999
59839,506,30442.9999.99999.210006.99999.999999
281,526,10012.4760.99999.440100.99999.999999
2219,526,10138.9999.99999.331261.99999.999999
4336,509,10167.9999.99999.141000.99999.999999
20417,506,10153.6110.99999.491200.99999.999999
56532,506,30445.9999.99999.210006.99999.999999
25655,526,10185.9999.99999.331261.99999.999999
9256,526,10261.6110.99999.440100.99999.999999
699581,526,10001.7210.99999.432900.99999.999999
3244,507,10178.9999.99999.141000.99999.999999
32923,514,10410.9999.99999.141000.99999.999999
1003,526,10001.9999.99999.182000.99999.999999
33350,526,10229.6110.99999.451211.99999.999999
42549,526,10050.9999.99999.331250.99999.999999
60931,526,10250.6110.99999.451210.99999.999999
32200,506,30452.9999.99999.210006.99999.999999
309,526,10005.4540.99999.432700.99999.999999
67902,508,30450.9999.99999.210006.99999.999999
15410,512,30453.9999.99999.210006.99999.999999
4011,526,10173.9999.99999.141000.99999.999999
4011,526,10173.9999.99999.331261.99999.999999
4011,526,10150.9999.99999.141000.99999.999999
5143,526,10129.9999.99999.331261.99999.999999
18979,506,10173.9999.99999.141000.99999.999999
26821,526,10164.9999.99999.141000.99999.999999
26821,526,10404.9999.99999.141000.99999.999999
31232,514,30491.4570.99999.432120.99999.999999
14805,526,10239.6110.99999.440100.99999.999999
673,526,10101.9999.99999.210303.99999.999999
47795,514,30437.6110.99999.430900.99999.999999
11267,514,10188.6120.83500.483900.99999.999999
68778,509,10015.9999.99999.143039.99999.999999
29909,516,30492.4450.99999.432100.99999.999999
1003,526,10101.6640.99999.432300.99999.999999
27944,506,30446.9999.99999.210006.99999.999999
29473,516,30431.9999.99999.210006.99999.999999
42277,512,10170.9999.99999.331261.99999.999999
3597,526,10011.9999.99999.214120.99999.999999
2003,514,30490.4570.99999.432100.99999.999999
3003,526,10005.4570.99999.432700.99999.999999
4884,526,10166.6120.84000.483900.99999.999999
27852,514,30491.9999.99999.143008.99999.999999
5613,517,10407.9999.99999.331261.99999.999999
3139,526,10173.9999.99999.331261.99999.999999
2614,3,10189.9999.99999.141000.99999.999999
28102,514,30492.4600.99999.432709.99999.999999
4262,509,10229.9999.99999.141000.99999.999999
30437,526,10123.9999.99999.331261.99999.999999
42905,509,10012.4570.99999.432700.99999.999999
3644,514,10130.6110.99999.440200.99999.999999
5891,526,10007.4520.99999.432700.99999.999999
21861,526,10226.9999.99999.141000.99999.999999
29789,516,30492.4570.99999.432120.99999.999999
18254,516,30441.6110.99999.484200.99999.999999
28048,516,30492.4570.99999.432120.99999.999999
30241,514,30433.6110.99999.484200.99999.999999
8932,507,10130.6110.99999.451211.99999.999999
491581,526,10005.9999.99999.331250.99999.999999
5836,526,10005.4570.99999.451210.99999.999999
19035,514,10231.9999.99999.141000.99999.999999
28056,514,30448.6110.99999.430500.99999.999999
3357,515,10001.6210.P0400.435900.99999.999999
43751,526,10101.6080.99999.432000.99999.999999
2870,526,10015.4760.99999.431900.99999.999999
29270,514,30438.6110.99999.484200.99999.999999
7654,526,10005.4570.99999.440300.99999.999999
111,507,10198.9999.99999.141000.99999.999999
29408,514,30454.9999.99999.210006.99999.999999
3357,526,20030.6210.R2000.435800.99999.999999
17973,509,10001.6540.99999.436500.99999.999999
5143,526,10182.9999.99999.331261.99999.999999
5143,526,10173.9999.99999.331261.99999.999999
54250,506,10252.6110.99999.432000.99999.999999
1003,526,10003.4540.99999.432400.99999.999999
28258,512,30453.9999.99999.210006.99999.999999
13439,514,10011.4570.99999.451700.99999.999999
30094,516,30492.9999.99999.159500.99999.999999
29771,509,30435.9999.99999.331000.99999.999999
59050,526,10235.9999.99999.141000.99999.999999
27353,509,10176.9999.99999.141000.99999.999999
33350,509,10148.6110.99999.451303.99999.999999
27948,516,30492.4470.99999.451200.99999.999999
1492,526,10227.6120.37500.483900.99999.999999
1135,514,10192.6110.99999.440300.99999.999999
30091,507,30436.6110.99999.491500.99999.999999
15082,526,10234.9999.99999.141000.99999.999999
28171,507,30434.9999.99999.336104.99999.999999
318582,509,30440.9999.99999.210006.99999.999999
28010,509,30031.9999.99999.211122.99999.999999
5891,514,10007.4760.99999.432700.99999.999999
3097,507,10169.6110.99999.440200.99999.999999
52929,515,10015.4570.99999.432701.99999.999999
47112,509,10123.9999.99999.331007.99999.999999
46069,517,30452.6110.99999.432120.99999.999999
15911,516,10012.4570.99999.432700.99999.999999
33350,515,10140.6110.99999.451213.99999.999999
30667,514,30490.4760.99999.432400.99999.999999
3543,508,10182.6120.23200.483900.99999.999999
47795,517,30446.6110.99999.430900.99999.999999
1003,526,10001.8210.99999.431900.99999.999999
2003,517,10015.9999.99999.331250.99999.999999
5098,509,10134.9999.99999.331261.99999.999999
26730,514,30437.6110.99999.432120.99999.999999
27353,3,10166.9999.99999.141000.99999.999999
33350,526,10227.6110.99999.451211.99999.999999
3475,514,10154.9999.99999.141000.99999.999999
30805,514,30430.6040.99999.432400.99999.999999
24337,508,30031.6540.99999.435300.99999.999999
2096,517,10011.9999.99999.331250.99999.999999
14641,514,30431.6110.99999.484200.99999.999999
26678,4,10170.6110.99999.451210.99999.999999
9526,516,10258.9999.99999.141000.99999.999999
46651,516,10256.9999.99999.141000.99999.999999
3533,4,10001.9999.99999.141000.99999.999999
28987,506,30445.6110.99999.491200.99999.999999
10139,4,10198.9999.99999.141000.99999.999999
33350,509,10131.6110.99999.451211.99999.999999
27353,3,10169.9999.99999.141000.99999.999999
31194,514,10183.6110.99999.432700.99999.999999
3822,5,20495.4340.99999.460300.99999.999999
27922,514,30446.9999.99999.210006.99999.999999
54573,512,30453.9999.99999.331261.99999.999999
32069,514,30432.6120.34365.484200.99999.999999
3357,516,10227.6120.36200.483900.99999.999999
52437,514,30490.9999.99999.143000.99999.999999
65992,526,10189.6110.99999.477200.99999.999999
43948,526,10003.4610.99999.432305.99999.999999
29290,510,30447.9999.99999.331261.99999.999999
20417,516,10153.6110.99999.491200.99999.999999
4192,526,10152.9999.99999.141000.99999.999999
3533,526,10125.9999.99999.141000.99999.999999
5865,526,10153.9999.99999.141000.99999.999999
23918,4,10235.9999.99999.141000.99999.999999
52929,515,10014.4570.99999.432700.99999.999999
5410,509,10410.9999.99999.141000.99999.999999
4850,514,10011.4570.99999.432700.99999.999999
28010,514,30491.9999.99999.331250.99999.999999
15104,508,10011.4570.99999.432700.99999.999999
26821,526,10140.9999.99999.141000.99999.999999
29454,514,30440.6110.99999.484200.99999.999999
30805,506,30445.6110.99999.432700.99999.999999
3533,526,10150.9999.99999.331261.99999.999999
3686,514,30446.9999.99999.210006.99999.999999
68940,3,10177.9999.99999.331007.99999.999999
545,508,10183.6110.99999.440400.99999.999999
